preset,model,layout,transform,method,initial_mean,final_mean,sd_mean,initial_high,final_high,final_bad,final_middle,final_best16
right,independent,quality,log,elite,0.11863735158922911,0.34969396063267966,0.01583592642797611,0.0011944799803833412,0.001039354301375075,0.14737246044447722,0.8515881852541476,0.5003773925255438
right,independent,quality,square,rloo,0.11863735158922911,0.13096941811697202,0.0002789920396138006,0.0011944799803833412,0.0013346938044252901,0.858744324813955,0.13992098138161965,0.46935595464228635
right,independent,quality,square,grpo,0.11863735158922911,0.29565645052808326,0.005231732416118699,0.0011944799803833412,0.0024368152692706858,0.41125529448062287,0.5863078902501063,0.5917213463922373
right,independent,quality,square,maxrl,0.11863735158922911,0.12587116210988142,0.005089842193793169,0.0011944799803833412,0.0015995264191215823,0.8679914993979838,0.13040897418289465,0.464293666828619
right,independent,quality,square,tailrl,0.11863735158922911,0.20855209651854537,0.002820103692327435,0.0011944799803833412,0.002842534431065981,0.6918421885048317,0.3053152770641024,0.5921924201704516
right,independent,quality,square,pkpo,0.11863735158922911,0.14667480140206482,0.0005632489474807306,0.0011944799803833412,0.0015911362337364488,0.8266022853873025,0.17180657837896104,0.49884941880355543
right,independent,quality,square,elite,0.11863735158922911,0.34969396063267966,0.01583592642797611,0.0011944799803833412,0.001039354301375075,0.14737246044447722,0.8515881852541476,0.5003773925255438
right,independent,quality,ranknormal,rloo,0.11863735158922911,0.29404844019135506,0.003804248295433883,0.0011944799803833412,0.0017279223393621675,0.3668853918333033,0.6313866858273344,0.5417083082345745
right,independent,quality,ranknormal,grpo,0.11863735158922911,0.2959201344414331,0.004223893896641289,0.0011944799803833412,0.0017208410379981603,0.3596344381490932,0.6386447208129089,0.5417496042833886
right,independent,quality,ranknormal,maxrl,0.11863735158922911,0.12587116210988142,0.005089842193793169,0.0011944799803833412,0.0015995264191215823,0.8679914993979838,0.13040897418289465,0.464293666828619
right,independent,quality,ranknormal,tailrl,0.11863735158922911,0.6138246668270582,0.038702510232701534,0.0011944799803833412,0.002205835345467186,0.0648144719074165,0.9329796927471165,0.7204037109425161
right,independent,quality,ranknormal,pkpo,0.11863735158922911,0.3143663871632587,0.008798223308623385,0.0011944799803833412,0.002815772814575538,0.3985562451276854,0.598627982057739,0.6230099328226281
right,independent,quality,ranknormal,elite,0.11863735158922911,0.34969396063267966,0.01583592642797611,0.0011944799803833412,0.001039354301375075,0.14737246044447722,0.8515881852541476,0.5003773925255438
right,independent,quality,reciprocal,rloo,0.11863735158922911,0.025228127918209265,0.0005522296229339474,0.0011944799803833412,0.0003167791002126427,0.9713531791294056,0.028330041770382005,0.24350544712701724
right,independent,quality,reciprocal,grpo,0.11863735158922911,0.0030052042390083683,0.00007130387256499403,0.0011944799803833412,0.000045203770334626336,0.9963578732799642,0.0035969229497013317,0.0450369501140331
right,independent,quality,reciprocal,maxrl,0.11863735158922911,0.12587116210988142,0.005089842193793169,0.0011944799803833412,0.0015995264191215823,0.8679914993979838,0.13040897418289465,0.464293666828619
right,independent,quality,reciprocal,tailrl,0.11863735158922911,0.01676200854967524,0.00048413730345756576,0.0011944799803833412,0.00021829708166847816,0.980485798280403,0.01929590463792874,0.18897634577528902
right,independent,quality,reciprocal,pkpo,0.11863735158922911,0.07052376416532674,0.00021598124032659645,0.0011944799803833412,0.0007939327348664106,0.9222380939692342,0.0769679732958994,0.38998313544569085
right,independent,quality,reciprocal,elite,0.11863735158922911,0.011066497774558407,0.00013993243877741647,0.0011944799803833412,0.00015019385885640986,0.9863476053141538,0.013502200826989585,0.14079943793864091
right,independent,binary,identity,rloo,0.0011944799803833412,0.0012140603170556921,0.000007658907449313483,0.0011944799803833412,0.0012140603170556921,0.9987859396829443,0,0.019249085517192843
right,independent,binary,identity,grpo,0.0011944799803833412,0.0012731377674840517,0.000031543283126038096,0.0011944799803833412,0.0012731377674840517,0.998726862232516,0,0.020176771361654005
right,independent,binary,identity,maxrl,0.0011944799803833412,0.0015995264191215823,0.00022684189081646078,0.0011944799803833412,0.0015995264191215823,0.9984004735808784,0,0.025283659097907234
right,independent,binary,identity,tailrl,0.0011944799803833412,0.0015995264191215823,0.00022684189081646078,0.0011944799803833412,0.0015995264191215823,0.9984004735808784,0,0.025283659097907234
right,independent,binary,identity,pkpo,0.0011944799803833412,0.0012749695757673834,0.000030158888014107223,0.0011944799803833412,0.0012749695757673834,0.9987250304242324,0,0.02020553186009692
right,independent,binary,identity,elite,0.0011944799803833412,0.0012105452525559544,0.0000023024533519264163,0.0011944799803833412,0.0012105452525559544,0.9987894547474441,0,0.019193862765783314
right,independent,binary,log,rloo,0.0011944799803833412,0.0012140603170556921,0.000007658907449313483,0.0011944799803833412,0.0012140603170556921,0.9987859396829443,0,0.019249085517192843
right,independent,binary,log,grpo,0.0011944799803833412,0.0012731377674840517,0.000031543283126038096,0.0011944799803833412,0.0012731377674840517,0.998726862232516,0,0.020176771361654005
right,independent,binary,log,maxrl,0.0011944799803833412,0.0015995264191215823,0.00022684189081646078,0.0011944799803833412,0.0015995264191215823,0.9984004735808784,0,0.025283659097907234
right,independent,binary,log,tailrl,0.0011944799803833412,0.0015995264191215823,0.00022684189081646078,0.0011944799803833412,0.0015995264191215823,0.9984004735808784,0,0.025283659097907234
right,independent,binary,log,pkpo,0.0011944799803833412,0.0012749695757673834,0.000030158888014107223,0.0011944799803833412,0.0012749695757673834,0.9987250304242324,0,0.02020553186009692
right,independent,binary,log,elite,0.0011944799803833412,0.0012105452525559544,0.0000023024533519264163,0.0011944799803833412,0.0012105452525559544,0.9987894547474441,0,0.019193862765783314
right,independent,binary,square,rloo,0.0011944799803833412,0.0012140603170556921,0.000007658907449313483,0.0011944799803833412,0.0012140603170556921,0.9987859396829443,0,0.019249085517192843
right,independent,binary,square,grpo,0.0011944799803833412,0.0012731377674840517,0.000031543283126038096,0.0011944799803833412,0.0012731377674840517,0.998726862232516,0,0.020176771361654005
right,independent,binary,square,maxrl,0.0011944799803833412,0.0015995264191215823,0.00022684189081646078,0.0011944799803833412,0.0015995264191215823,0.9984004735808784,0,0.025283659097907234
right,independent,binary,square,tailrl,0.0011944799803833412,0.0015995264191215823,0.00022684189081646078,0.0011944799803833412,0.0015995264191215823,0.9984004735808784,0,0.025283659097907234
right,independent,binary,square,pkpo,0.0011944799803833412,0.0012749695757673834,0.000030158888014107223,0.0011944799803833412,0.0012749695757673834,0.9987250304242324,0,0.02020553186009692
right,independent,binary,square,elite,0.0011944799803833412,0.0012105452525559544,0.0000023024533519264163,0.0011944799803833412,0.0012105452525559544,0.9987894547474441,0,0.019193862765783314
right,independent,binary,ranknormal,rloo,0.0011944799803833412,0.0012329420024630856,0.00001516764097039174,0.0011944799803833412,0.0012329420024630856,0.9987670579975371,0,0.019545681819390686
right,independent,binary,ranknormal,grpo,0.0011944799803833412,0.0012731377691382166,0.000031543283810645096,0.0011944799803833412,0.0012731377691382166,0.9987268622308617,0,0.020176771387619086
right,independent,binary,ranknormal,maxrl,0.0011944799803833412,0.0015995264191215823,0.00022684189081646078,0.0011944799803833412,0.0015995264191215823,0.9984004735808784,0,0.025283659097907234
right,independent,binary,ranknormal,tailrl,0.0011944799803833412,0.003644154241806487,0.00308237583200318,0.0011944799803833412,0.003644154241806487,0.9963558457581936,0,0.05602311017866087
right,independent,binary,ranknormal,pkpo,0.0011944799803833412,0.0013801123593289253,0.00009399759895463901,0.0011944799803833412,0.0013801123593289253,0.998619887640671,0,0.0218540047383828
right,independent,binary,ranknormal,elite,0.0011944799803833412,0.0012105452525559544,0.0000023024533519264163,0.0011944799803833412,0.0012105452525559544,0.9987894547474441,0,0.019193862765783314
right,independent,binary,reciprocal,rloo,0.0011944799803833412,0.001177268905696888,0.000006623058342248402,0.0011944799803833412,0.001177268905696888,0.9988227310943033,0,0.018670893828103902
right,independent,binary,reciprocal,grpo,0.0011944799803833412,0.0011229823647742369,0.00002687530522222097,0.0011944799803833412,0.0011229823647742369,0.9988770176352256,0,0.017817120406195503
right,independent,binary,reciprocal,maxrl,0.0011944799803833412,0.0015995264191215823,0.00022684189081646078,0.0011944799803833412,0.0015995264191215823,0.9984004735808784,0,0.025283659097907234
right,independent,binary,reciprocal,tailrl,0.0011944799803833412,0.001177268905696888,0.000006623058342248402,0.0011944799803833412,0.001177268905696888,0.9988227310943033,0,0.018670893828103902
right,independent,binary,reciprocal,pkpo,0.0011944799803833412,0.001194479980383341,0,0.0011944799803833412,0.001194479980383341,0.9988055200196163,0,0.018941416488221674
right,independent,binary,reciprocal,elite,0.0011944799803833412,0.0011907738211406958,0.000010002776439848808,0.0011944799803833412,0.0011907738211406958,0.9988092261788591,0,0.01888316207362765
right,independent,code,identity,rloo,0.022142636544575482,0.026143403676959085,0.0001437722275267466,0.0002694627599098769,0.0002980609461778674,0.9286741665521231,0.07102777250169896,0.2613829266936721
right,independent,code,identity,grpo,0.022142636544575482,0.2630036154964184,0.04863032140465838,0.0002694627599098769,0.00023399995204832365,0.25131348377174645,0.7484525162762051,0.36512180569395164
right,independent,code,identity,maxrl,0.022142636544575482,0.023115641901024653,0.0013194583934069777,0.0002694627599098769,0.0003695922969715754,0.9373080357758753,0.062322371927153036,0.24407810817787312
right,independent,code,identity,tailrl,0.022142636544575482,0.15256150163485183,0.015181743603694568,0.0002694627599098769,0.0005166762405611615,0.5699226357856899,0.42956068797374886,0.38140844042685823
right,independent,code,identity,pkpo,0.022142636544575482,0.04041463777967882,0.0012542740363452472,0.0002694627599098769,0.00037921985422702015,0.8887959793533767,0.1108248007923963,0.3201701977458189
right,independent,code,identity,elite,0.022142636544575482,0.031509574019999646,0.0059667764774415525,0.0002694627599098769,0.00032386172934815907,0.9136105350102594,0.0860656032603926,0.28532050029181416
right,independent,code,log,rloo,0.022142636544575482,0.02996591769150313,0.00034872588623820585,0.0002694627599098769,0.0003174617751780601,0.9179833990044273,0.08169913922039469,0.2807321612397216
right,independent,code,log,grpo,0.022142636544575482,0.26592655764335743,0.04609722592309691,0.0002694627599098769,0.00022585356706100547,0.2428551169179239,0.7569190295150152,0.3645458789133511
right,independent,code,log,maxrl,0.022142636544575482,0.023115641901024653,0.0013194583934069777,0.0002694627599098769,0.0003695922969715754,0.9373080357758753,0.062322371927153036,0.24407810817787312
right,independent,code,log,tailrl,0.022142636544575482,0.2845069180150513,0.015545761623546976,0.0002694627599098769,0.00020808421082287073,0.1895259823229355,0.8102659334662418,0.3632531526209424
right,independent,code,log,pkpo,0.022142636544575482,0.07704635574402198,0.0141472424969701,0.0002694627599098769,0.0004399151337405821,0.7848860296578378,0.21467405520842173,0.3686492033582714
right,independent,code,log,elite,0.022142636544575482,0.031509574019999646,0.0059667764774415525,0.0002694627599098769,0.00032386172934815907,0.9136105350102594,0.0860656032603926,0.28532050029181416
right,independent,code,square,rloo,0.022142636544575482,0.023532836567095178,0.00007775730360939956,0.0002694627599098769,0.00028312418318026934,0.9359538451120013,0.06376303070481865,0.24616397132492943
right,independent,code,square,grpo,0.022142636544575482,0.25539321718377006,0.05345784427535625,0.0002694627599098769,0.00025068152489003307,0.27327958563980526,0.7264697328353047,0.3663149393511993
right,independent,code,square,maxrl,0.022142636544575482,0.023115641901024653,0.0013194583934069777,0.0002694627599098769,0.0003695922969715754,0.9373080357758753,0.062322371927153036,0.24407810817787312
right,independent,code,square,tailrl,0.022142636544575482,0.04414632248217517,0.002290093853173684,0.0002694627599098769,0.0004924171247253532,0.8789300883592253,0.12057749451604949,0.3329819506823753
right,independent,code,square,pkpo,0.022142636544575482,0.027150765603337273,0.0002695743647894962,0.0002694627599098769,0.0003212900387118925,0.9259679712953345,0.07371073866595358,0.2671934528280642
right,independent,code,square,elite,0.022142636544575482,0.031509574019999646,0.0059667764774415525,0.0002694627599098769,0.00032386172934815907,0.9136105350102594,0.0860656032603926,0.28532050029181416
right,independent,code,ranknormal,rloo,0.022142636544575482,0.0724912507836286,0.010865774660341856,0.0002694627599098769,0.00042508217796330145,0.7977569345672025,0.20181798325483413,0.36607571510226444
right,independent,code,ranknormal,grpo,0.022142636544575482,0.2635113125252676,0.048340575146446935,0.0002694627599098769,0.0002315024217694481,0.24984425018149992,0.7499242473967307,0.36502069178742014
right,independent,code,ranknormal,maxrl,0.022142636544575482,0.023115641901024653,0.0013194583934069777,0.0002694627599098769,0.0003695922969715754,0.9373080357758753,0.062322371927153036,0.24407810817787312
right,independent,code,ranknormal,tailrl,0.022142636544575482,0.33410149160153363,0.003177409758022391,0.0002694627599098769,0.00006639608627714501,0.04634806774210734,0.9535855361716155,0.35514010231542986
right,independent,code,ranknormal,pkpo,0.022142636544575482,0.22395201544916998,0.009589238490193386,0.0002694627599098769,0.00033817276562416,0.36423131052534446,0.6354305167090315,0.37235808055129804
right,independent,code,ranknormal,elite,0.022142636544575482,0.031509574019999646,0.0059667764774415525,0.0002694627599098769,0.00032386172934815907,0.9136105350102594,0.0860656032603926,0.28532050029181416
right,independent,code,reciprocal,rloo,0.022142636544575482,0.016451036653495375,0.00047383945106205564,0.0002694627599098769,0.00022663720883260138,0.9555669969105169,0.044206365880650356,0.1950147749687797
right,independent,code,reciprocal,grpo,0.022142636544575482,0.008257572371688011,0.0006373336238118365,0.0002694627599098769,0.000143508277317838,0.9780287850287488,0.02182770669393334,0.11363417305438905
right,independent,code,reciprocal,maxrl,0.022142636544575482,0.023115641901024653,0.0013194583934069777,0.0002694627599098769,0.0003695922969715754,0.9373080357758753,0.062322371927153036,0.24407810817787312
right,independent,code,reciprocal,tailrl,0.022142636544575482,0.01620388390388097,0.0005129694600222903,0.0002694627599098769,0.00022444041112931905,0.9562505177712434,0.04352504181762764,0.19294073916029228
